Year,Month,BCC-CSM2-MR_mm,CHIRPS_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
1993,12,3.584664971,2.65591702,40.51812974,5.620439037,1.571483183,3.545457164,16.0383505,2.578977722,1.449190125,0.170157464,historical,62.27215819
1994,1,2.724850675,6.046736793,0.280129797,2.67882342,14.4969729,4.772051087,3.963635016,12.16679518,0.698764259,0.507064148,historical,51.53268202
1994,2,0.093889802,1.748660109,0.218924128,1.64E-04,0.510847369,0.309125061,0,19.41389599,1.206936439,1.748380385,historical,6.368480514
1994,3,7.238103714,6.662001199,1.153754405,0.011132077,0.244749052,12.67391376,0.954388579,0.08987588,0.184765637,1.333850403,historical,6.168877198
1994,4,5.273059382,21.38444313,17.50902582,4.419863237,24.29166317,0.152170918,2.608886184,1.370761581,1.946819252,0.133442469,historical,8.86071815
1994,5,12.28708094,34.69394373,14.50128552,2.013384097,16.62422671,18.66942429,4.713259229,3.130036915,9.777108316,2.364977379,historical,0.777838889
1994,6,15.83185799,17.55238129,20.39822515,15.13403539,3.420323924,33.91240796,16.14717175,7.619905529,59.46677812,13.74265552,historical,2.700713454
1994,7,44.25931409,109.6935138,62.33706233,67.00586484,19.33160559,145.3929606,32.08032857,105.639728,19.08181257,36.08746636,historical,8.802270826
1994,8,29.83860086,107.3134536,25.27273011,61.27091133,84.18280259,57.34312719,33.95614262,42.0514846,53.05446031,98.3420648,historical,45.86984469
1994,9,22.84360878,49.27049805,19.59976914,17.39515909,24.19486843,12.16335716,15.94897855,45.22612473,1.042217337,34.67873748,historical,13.03099738
1994,10,11.2904711,12.24991184,2.894244793,0.245338952,7.544970759,4.038886543,1.067998757,0.560296757,4.340805394,29.41217504,historical,22.89527035
1994,11,13.64092394,8.432938548,0.447853264,8.749693803,46.74229196,9.570953613,9.899841012,1.062642172,32.86540732,19.73738121,historical,84.42356138
1994,12,20.26450286,3.086826543,1.273628764,4.490263727,4.19852569,4.286117771,12.26585486,4.405310552,102.1157551,6.167192538,historical,4.807244821
1995,1,1.487291154,4.890666452,23.51927784,18.09500454,0.557090626,6.332512323,4.997614591,1.884930249,5.637375178,8.362917315,historical,1.304622535
1995,2,4.974711975,0.872802604,0.451582228,3.05E-04,0.554287608,9.041711561,0.131157434,0.003390486,1.548023447,4.186992518,historical,1.500190639
1995,3,8.048687879,7.504821538,1.285007087,2.49609854,0.070192408,0.012412281,0.82802129,1.195212403,1.90176098,0.294957933,historical,0.015789936
1995,4,6.55568402,36.52459953,6.850960694,6.06209104,3.229063135,19.41489811,20.30215582,0.325693177,5.030309292,7.396622153,historical,5.023388335
1995,5,3.251320152,35.53636277,4.409104592,6.518894489,7.877187682,1.226449418,8.506058744,47.6831633,0.581556744,2.284541386,historical,9.91663518
1995,6,5.392967151,15.60085279,73.94093204,2.938413823,17.07022401,10.30811906,28.20303358,1.675099479,39.48299961,6.993903453,historical,18.15036682
1995,7,412.0528951,134.9049769,105.3433833,111.8999461,85.28347212,171.6001928,94.48969602,221.5057212,15.29723577,45.36898425,historical,53.74488636
1995,8,25.06227284,103.8130131,106.9723691,17.6153914,32.8783513,88.30616774,77.00279692,95.88216068,24.18118896,224.2497125,historical,79.8305249
1995,9,49.7494377,49.17848916,13.34972461,37.13201638,51.6974717,63.79210742,4.469728123,93.11162262,6.894588605,3.315841139,historical,16.84781486
1995,10,3.026903135,6.232828901,10.2140111,0.711498528,0.209157697,1.457770203,1.198079251,1.661727796,8.476119622,1.773331233,historical,0.673937939
