Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2028,9,74.01817282,50.30359467,22.68206226,185.776786,13.03406399,62.75832518,72.81509666,17.16660366,53.02113006,ssp245,15.27146442
2028,10,2.49240471,0.14922303,0.219680183,0.001439691,0,5.398979885,0.721755414,5.100856913,0.406324696,ssp245,1.028285329
2028,11,2.986391975,77.6750888,1.146898173,0.014964147,0.397745803,0.582500589,3.59392389,15.99561108,7.470541566,ssp245,6.482150142
2028,12,0.48883747,10.96584897,0.634510131,1.692039815,0.131556563,0.141669227,7.743088281,0.245389501,4.607789826,ssp245,5.313416676
2029,1,2.644456634,1.904304822,3.013874188,0.676050119,2.469015186,12.95079232,69.38829471,12.76541032,0.276319442,ssp245,0.026222804
2029,2,1.318468957,4.134017634,0.028623431,0.904710779,0.367264875,0,48.30077339,30.77434237,10.03363151,ssp245,0.155162072
2029,3,5.69E-06,0.769665695,10.07158429,0.872022523,17.99732012,0.198650284,18.7422738,7.653452892,4.221994947,ssp245,6.299846793
2029,4,15.86479912,34.31725812,25.12094038,11.32863788,37.38850284,1.360410407,14.85813334,19.80559493,19.88942787,ssp245,54.6466105
2029,5,44.07483979,49.80193368,19.9222989,52.29051457,63.52154459,7.307156635,19.80306195,82.796374,1.509759954,ssp245,9.625737666
2029,6,40.55606983,34.89340354,36.17221668,4.31898401,114.5611001,23.34657125,5.960388841,74.97307762,37.23044998,ssp245,90.33556225
2029,7,26.61264556,188.3986879,117.5097101,200.2738555,48.15272212,131.519855,158.3763078,319.0549515,109.1439276,ssp245,74.93719577
2029,8,85.66953496,463.8383542,83.92917328,399.0568149,172.801594,156.5223305,182.3501965,474.3359319,118.2064009,ssp245,78.18088438
2029,9,41.88939109,60.46786398,70.59470364,32.48238263,25.63259392,40.35910912,21.61061213,60.00767091,16.00238217,ssp245,36.75887548
2029,10,12.70294134,91.49151148,1.113751645,2.236248884,10.35276922,3.731650222,0.153075493,0.734756748,0.658034258,ssp245,3.235663157
